Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-1380.82	-1542.064	161.2438	2.183174	0.3936957	0.1454601	0.8461194
6	-1383.686	-1544.597	160.9115	2.114874	0.3936957	0.2818783	0.8499146
12	-1381.53	-1542.526	160.9955	2.240912	0.3936957	0.1794005	0.9334507
18	-1388.381	-1549.81	161.4288	2.097855	0.3161905	0.1754173	0.7963458
24	-1393.545	-1554.697	161.1522	1.874546	0.3161905	0.2254175	1.159325
30	-1375.905	-1536.864	160.9597	1.94503	0.5033518	0.1371099	1.198366
36	-1378.257	-1539.022	160.7647	1.907739	0.6074726	0.1829875	1.124984
42	-1374.014	-1534.577	160.5622	1.835031	0.5271225	0.1829875	1.450542
48	-1375.327	-1535.939	160.6118	1.751244	0.5271225	0.2057975	1.423603
54	-1378.735	-1538.868	160.133	1.760221	0.5271225	0.2626465	1.656859
60	-1372.356	-1533.404	161.0478	1.81802	0.3882859	0.1443501	1.377754
66	-1372.071	-1532.936	160.8656	1.890004	0.4470967	0.1443501	1.377754
72	-1379.726	-1540.169	160.4428	1.738265	0.4470967	0.1657428	1.746864
78	-1380.808	-1541.648	160.8391	1.829886	0.3821786	0.1657428	1.481696
84	-1371.107	-1531.206	160.0997	1.942747	0.7976996	0.1657428	1.481696
90	-1378.352	-1538.419	160.0671	1.989419	1.029747	0.2022223	1.178315
96	-1375.676	-1536.409	160.7322	1.979302	0.6339523	0.1625579	1.115767
102	-1379.411	-1539.905	160.4942	1.837111	0.4357237	0.1625579	1.662584
108	-1387.984	-1548.648	160.664	1.813458	0.3824854	0.1684149	1.616212
114	-1381.56	-1542.472	160.9114	2.404069	0.5459104	0.1355101	0.6746066
120	-1378.564	-1539.623	161.0596	2.405034	0.4812176	0.1355101	0.5549503
126	-1389.347	-1550.648	161.301	2.452135	0.3137504	0.1355101	0.662788
132	-1380.839	-1542.137	161.2979	2.22894	0.429787	0.09901856	0.861416
138	-1380.123	-1541.362	161.2381	2.161566	0.3472025	0.1854424	0.8319492
144	-1368.462	-1529.482	161.0199	2.139164	0.4269804	0.1854424	0.9282699
150	-1377.71	-1538.78	161.07	2.19519	0.4269804	0.1854424	0.8023179
156	-1376.086	-1537.105	161.0183	2.145893	0.4269804	0.163485	0.9968509
162	-1373.04	-1534.251	161.2108	2.079896	0.4070769	0.1379711	0.9968509
168	-1376.376	-1537.744	161.368	2.088052	0.4070769	0.110628	0.9347321
174	-1375.828	-1536.739	160.9109	2.107261	0.501563	0.1279762	1.131465
180	-1374.466	-1535.661	161.1947	2.099098	0.501563	0.1094283	0.9345379
186	-1387.053	-1548.024	160.9706	2.001622	0.6124277	0.1094283	1.084735
192	-1381.181	-1542.157	160.9756	2.238287	0.4861187	0.1431294	0.9090965
198	-1372.268	-1533.136	160.8688	2.278427	0.4861187	0.1944442	0.7833909
204	-1390.092	-1550.92	160.8282	2.250272	0.4861187	0.2115206	0.8078601
210	-1382.494	-1543.362	160.8676	2.206865	0.5478534	0.1434811	0.9505797
216	-1381.535	-1542.818	161.2823	2.142328	0.3290054	0.1363134	1.028011
222	-1381.421	-1542.371	160.95	2.223647	0.4679027	0.1464957	0.9724413
228	-1381.585	-1542.875	161.2909	2.119827	0.3979206	0.1609162	0.7873907
234	-1379.256	-1540.496	161.2401	2.09105	0.3979206	0.178154	0.8178093
240	-1373.2	-1534.708	161.5079	2.065117	0.3418834	0.1321558	0.8560367
246	-1379.406	-1540.29	160.8845	1.911455	0.4269502	0.1296857	1.416767
252	-1375.574	-1536.295	160.7206	1.986514	0.4269502	0.1542999	1.416767
258	-1381.251	-1541.924	160.6727	1.798866	0.5684199	0.1542999	1.416767
264	-1372.713	-1533.899	161.1865	1.951523	0.3937015	0.08960341	1.326095
270	-1381.422	-1541.948	160.5264	1.807108	0.3937015	0.231334	1.567531
276	-1381.519	-1542.292	160.7729	1.922685	0.3937015	0.231334	1.288406
282	-1383.301	-1544.109	160.8081	1.868363	0.4036428	0.231334	1.288406
288	-1374.778	-1535.502	160.7242	2.047733	0.4036428	0.2932233	1.068336
294	-1379.634	-1539.325	159.6916	1.830493	0.6580586	0.3605643	1.624612
300	-1373.021	-1532.31	159.2892	1.731641	0.7076812	0.3317103	1.969181
306	-1372.97	-1533.105	160.1348	1.65752	0.6138352	0.3317103	1.51655
312	-1365.191	-1525.73	160.5389	1.750478	0.4646913	0.170855	1.635971
318	-1383.029	-1543.001	159.9717	1.750478	0.8058889	0.2305311	1.567489
324	-1380.537	-1539.841	159.3036	1.735963	0.8058889	0.3097989	1.908089
330	-1395.157	-1555.718	160.5605	2.266438	0.80412	0.1634737	0.7469501
